url,final_url,status,section,depth,content_type,content_length_header,title,canonical,has_canonical,has_meta_description,h1_count,has_code_block,has_prerequisites_heading,has_steps_heading,has_expected_heading,has_troubleshooting_heading,nav_noise_hits,main_text_len_approx
https://www.contentstack.com/docs,https://www.contentstack.com/docs,200,docs-root,1,text/html; charset=utf-8,0,Home Page | Documentation,https://www.contentstack.com/docs,True,True,1,False,False,False,False,False,7,2117
https://www.contentstack.com/docs/analytics,https://www.contentstack.com/docs/analytics,200,analytics,2,text/html; charset=utf-8,0,Analytics | Contentstack,https://www.contentstack.com/docs/analytics,True,True,1,False,False,False,False,False,7,2026
https://www.contentstack.com/docs/analytics/about-analytics,https://www.contentstack.com/docs/analytics/about-analytics,200,analytics,3,text/html; charset=utf-8,0,About Analytics | Contentstack,https://www.contentstack.com/docs/analytics/about-analytics,True,True,1,False,False,False,False,False,7,2342
https://www.contentstack.com/docs/analytics/analytics-for-automate,https://www.contentstack.com/docs/analytics/analytics-for-automate,200,analytics,3,text/html; charset=utf-8,0,Analytics for Automate | Contentstack,https://www.contentstack.com/docs/analytics/analytics-for-automate,True,True,1,False,False,False,False,False,7,4402
https://www.contentstack.com/docs/analytics/analytics-for-brand-kit,https://www.contentstack.com/docs/analytics/analytics-for-brand-kit,200,analytics,3,text/html; charset=utf-8,0,Analytics for Brand Kit | Contentstack,https://www.contentstack.com/docs/analytics/analytics-for-brand-kit,True,True,1,False,False,False,False,False,7,3063
https://www.contentstack.com/docs/analytics/analytics-for-cms,https://www.contentstack.com/docs/analytics/analytics-for-cms,200,analytics,3,text/html; charset=utf-8,0,Analytics for CMS | Contentstack,https://www.contentstack.com/docs/analytics/analytics-for-cms,True,True,1,False,False,False,False,False,7,6844
https://www.contentstack.com/docs/analytics/analytics-for-launch,https://www.contentstack.com/docs/analytics/analytics-for-launch,200,analytics,3,text/html; charset=utf-8,0,Analytics for Launch | Contentstack,https://www.contentstack.com/docs/analytics/analytics-for-launch,True,True,1,False,False,False,False,False,7,3866
https://www.contentstack.com/docs/analytics/analytics-for-personalize,https://www.contentstack.com/docs/analytics/analytics-for-personalize,200,analytics,3,text/html; charset=utf-8,0,Analytics for Personalize | Contentstack,https://www.contentstack.com/docs/analytics/analytics-for-personalize,True,True,1,False,False,False,False,False,7,4202
https://www.contentstack.com/docs/analytics/limitations-for-analytics,https://www.contentstack.com/docs/analytics/limitations-for-analytics,200,analytics,3,text/html; charset=utf-8,0,Limitations for Analytics | Contentstack,https://www.contentstack.com/docs/analytics/limitations-for-analytics,True,True,1,False,False,False,False,False,7,952
https://www.contentstack.com/docs/changelog,https://www.contentstack.com/docs/changelog,200,changelog,2,text/html; charset=utf-8,0,Product Changelog | Contentstack,https://www.contentstack.com/docs/changelog,True,True,1,False,False,False,False,False,7,0
https://www.contentstack.com/docs/content-managers,https://www.contentstack.com/docs/content-managers,200,content-managers,2,text/html; charset=utf-8,0,Content Manager’s Guide | Contentstack,https://www.contentstack.com/docs/content-managers,True,True,1,False,False,False,False,False,7,1748
https://www.contentstack.com/docs/content-managers/asset-versions,https://www.contentstack.com/docs/content-managers/asset-versions,200,content-managers,3,text/html; charset=utf-8,0,Asset Versions,https://www.contentstack.com/docs/content-managers/asset-versions,True,True,1,False,False,False,False,False,7,1017
https://www.contentstack.com/docs/content-managers/author-content,https://www.contentstack.com/docs/content-managers/author-content,200,content-managers,3,text/html; charset=utf-8,0,Author Content | Contentstack,https://www.contentstack.com/docs/content-managers/author-content,True,True,1,False,False,False,False,False,7,3724
https://www.contentstack.com/docs/content-managers/author-content/about-asset-versioning,https://www.contentstack.com/docs/content-managers/author-content/about-asset-versioning,200,content-managers,4,text/html; charset=utf-8,0,About Asset Versioning | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/about-asset-versioning,True,True,1,False,False,False,False,False,7,2388
https://www.contentstack.com/docs/content-managers/author-content/about-assets,https://www.contentstack.com/docs/content-managers/author-content/about-assets,200,content-managers,4,text/html; charset=utf-8,0,About Assets | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/about-assets,True,True,1,False,False,False,False,False,7,3001
https://www.contentstack.com/docs/content-managers/author-content/about-discussions,https://www.contentstack.com/docs/content-managers/author-content/about-discussions,200,content-managers,4,text/html; charset=utf-8,0,About Discussions | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/about-discussions,True,True,1,False,False,False,False,False,7,3496
https://www.contentstack.com/docs/content-managers/author-content/about-entries,https://www.contentstack.com/docs/content-managers/author-content/about-entries,200,content-managers,4,text/html; charset=utf-8,0,About Entries | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/about-entries,True,True,1,False,False,False,False,False,7,3455
https://www.contentstack.com/docs/content-managers/author-content/about-entry-comments,https://www.contentstack.com/docs/content-managers/author-content/about-entry-comments,200,content-managers,4,text/html; charset=utf-8,0,About Entry Comments | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/about-entry-comments,True,True,1,False,False,False,False,False,7,2846
https://www.contentstack.com/docs/content-managers/author-content/about-live-preview,https://www.contentstack.com/docs/content-managers/author-content/about-live-preview,200,content-managers,4,text/html; charset=utf-8,0,About Live Preview | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/about-live-preview,True,True,1,False,False,False,False,False,7,3371
https://www.contentstack.com/docs/content-managers/author-content/add-a-comment,https://www.contentstack.com/docs/content-managers/author-content/add-a-comment,200,content-managers,4,text/html; charset=utf-8,0,Add a Comment | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/add-a-comment,True,True,1,False,False,False,False,False,7,2934
https://www.contentstack.com/docs/content-managers/author-content/adding-terms-to-entries-with-taxonomy,https://www.contentstack.com/docs/content-managers/author-content/adding-terms-to-entries-with-taxonomy,200,content-managers,4,text/html; charset=utf-8,0,Adding Terms to Entries with Taxonomy | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/adding-terms-to-entries-with-taxonomy,True,True,1,False,False,False,False,False,7,3695
https://www.contentstack.com/docs/content-managers/author-content/additional-metadata-support-for-assets,https://www.contentstack.com/docs/content-managers/author-content/additional-metadata-support-for-assets,200,content-managers,4,text/html; charset=utf-8,0,Additional Metadata Support for Assets | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/additional-metadata-support-for-assets,True,True,1,False,False,False,False,False,7,3845
https://www.contentstack.com/docs/content-managers/author-content/asset-limitations,https://www.contentstack.com/docs/content-managers/author-content/asset-limitations,200,content-managers,4,text/html; charset=utf-8,0,Asset Limitations | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/asset-limitations,True,True,1,True,False,False,False,False,7,2347
https://www.contentstack.com/docs/content-managers/author-content/back-up-existing-content,https://www.contentstack.com/docs/content-managers/author-content/back-up-existing-content,200,content-managers,4,text/html; charset=utf-8,0,Back Up Existing Content | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/back-up-existing-content,True,True,1,False,False,False,False,False,7,1964
https://www.contentstack.com/docs/content-managers/author-content/benefits-of-live-preview,https://www.contentstack.com/docs/content-managers/author-content/benefits-of-live-preview,200,content-managers,4,text/html; charset=utf-8,0,Benefits of Live Preview | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/benefits-of-live-preview,True,True,1,False,False,False,False,False,7,5085
https://www.contentstack.com/docs/content-managers/author-content/bulk-add-to-release,https://www.contentstack.com/docs/content-managers/author-content/bulk-add-to-release,200,content-managers,4,text/html; charset=utf-8,0,Bulk Add to Release | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/bulk-add-to-release,True,True,1,False,False,False,False,False,7,3205
https://www.contentstack.com/docs/content-managers/author-content/bulk-delete-assets,https://www.contentstack.com/docs/content-managers/author-content/bulk-delete-assets,200,content-managers,4,text/html; charset=utf-8,0,Bulk Delete Assets | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/bulk-delete-assets,True,True,1,False,False,False,False,False,7,2052
https://www.contentstack.com/docs/content-managers/author-content/bulk-delete-entries,https://www.contentstack.com/docs/content-managers/author-content/bulk-delete-entries,200,content-managers,4,text/html; charset=utf-8,0,Bulk Delete Entries | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/bulk-delete-entries,True,True,1,False,False,False,False,False,7,2470
https://www.contentstack.com/docs/content-managers/author-content/bulk-delete-localized-entry-versions,https://www.contentstack.com/docs/content-managers/author-content/bulk-delete-localized-entry-versions,200,content-managers,4,text/html; charset=utf-8,0,Bulk Delete Localized Entry Versions | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/bulk-delete-localized-entry-versions,True,True,1,False,False,False,False,False,7,2836
https://www.contentstack.com/docs/content-managers/author-content/bulk-export-entries,https://www.contentstack.com/docs/content-managers/author-content/bulk-export-entries,200,content-managers,4,text/html; charset=utf-8,0,Bulk Export Entries | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/bulk-export-entries,True,True,1,False,False,False,False,False,7,3345
https://www.contentstack.com/docs/content-managers/author-content/bulk-publish-assets,https://www.contentstack.com/docs/content-managers/author-content/bulk-publish-assets,200,content-managers,4,text/html; charset=utf-8,0,Bulk Publish Assets | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/bulk-publish-assets,True,True,1,False,False,False,False,False,7,2429
https://www.contentstack.com/docs/content-managers/author-content/bulk-publish-entries,https://www.contentstack.com/docs/content-managers/author-content/bulk-publish-entries,200,content-managers,4,text/html; charset=utf-8,0,Bulk Publish Entries | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/bulk-publish-entries,True,True,1,False,False,False,False,False,7,3493
https://www.contentstack.com/docs/content-managers/author-content/bulk-publish-localized-entry-versions,https://www.contentstack.com/docs/content-managers/author-content/bulk-publish-localized-entry-versions,200,content-managers,4,text/html; charset=utf-8,0,Bulk Publish Localized Entry Versions | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/bulk-publish-localized-entry-versions,True,True,1,False,False,False,False,False,7,3302
https://www.contentstack.com/docs/content-managers/author-content/bulk-unpublish-assets,https://www.contentstack.com/docs/content-managers/author-content/bulk-unpublish-assets,200,content-managers,4,text/html; charset=utf-8,0,Bulk Unpublish Assets | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/bulk-unpublish-assets,True,True,1,False,False,False,False,False,7,2231
https://www.contentstack.com/docs/content-managers/author-content/bulk-unpublish-entries,https://www.contentstack.com/docs/content-managers/author-content/bulk-unpublish-entries,200,content-managers,4,text/html; charset=utf-8,0,Bulk Unpublish Entries | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/bulk-unpublish-entries,True,True,1,False,False,False,False,False,7,2536
https://www.contentstack.com/docs/content-managers/author-content/comments-limitations,https://www.contentstack.com/docs/content-managers/author-content/comments-limitations,200,content-managers,4,text/html; charset=utf-8,0,Comments Limitations | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/comments-limitations,True,True,1,False,False,False,False,False,7,2417
https://www.contentstack.com/docs/content-managers/author-content/compare-entry-versions,https://www.contentstack.com/docs/content-managers/author-content/compare-entry-versions,200,content-managers,4,text/html; charset=utf-8,0,Compare Entry Versions | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/compare-entry-versions,True,True,1,False,False,False,False,False,7,2686
https://www.contentstack.com/docs/content-managers/author-content/copy-an-entry,https://www.contentstack.com/docs/content-managers/author-content/copy-an-entry,200,content-managers,4,text/html; charset=utf-8,0,Copy an Entry | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/copy-an-entry,True,True,1,False,False,False,False,False,7,4149
https://www.contentstack.com/docs/content-managers/author-content/create-a-folder,https://www.contentstack.com/docs/content-managers/author-content/create-a-folder,200,content-managers,4,text/html; charset=utf-8,0,Create an Asset Folder | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/create-a-folder,True,True,1,False,False,False,False,False,7,2411
https://www.contentstack.com/docs/content-managers/author-content/create-an-entry,https://www.contentstack.com/docs/content-managers/author-content/create-an-entry,200,content-managers,4,text/html; charset=utf-8,0,Create an Entry | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/create-an-entry,True,True,1,False,False,False,False,False,7,9478
https://www.contentstack.com/docs/content-managers/author-content/create-upload-assets,https://www.contentstack.com/docs/content-managers/author-content/create-upload-assets,200,content-managers,4,text/html; charset=utf-8,0,Create/Upload Assets | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/create-upload-assets,True,True,1,True,False,False,False,False,7,4276
https://www.contentstack.com/docs/content-managers/author-content/delete-a-folder,https://www.contentstack.com/docs/content-managers/author-content/delete-a-folder,200,content-managers,4,text/html; charset=utf-8,0,Delete an Asset Folder | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/delete-a-folder,True,True,1,False,False,False,False,False,7,2105
https://www.contentstack.com/docs/content-managers/author-content/delete-an-asset,https://www.contentstack.com/docs/content-managers/author-content/delete-an-asset,200,content-managers,4,text/html; charset=utf-8,0,Delete an Asset | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/delete-an-asset,True,True,1,False,False,False,False,False,7,2951
https://www.contentstack.com/docs/content-managers/author-content/delete-an-entry,https://www.contentstack.com/docs/content-managers/author-content/delete-an-entry,200,content-managers,4,text/html; charset=utf-8,0,Delete an Entry | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/delete-an-entry,True,True,1,False,False,False,False,False,7,3757
https://www.contentstack.com/docs/content-managers/author-content/edit-an-asset,https://www.contentstack.com/docs/content-managers/author-content/edit-an-asset,200,content-managers,4,text/html; charset=utf-8,0,Edit an Asset,https://www.contentstack.com/docs/content-managers/author-content/edit-an-asset,True,True,1,False,False,False,False,False,7,2756
https://www.contentstack.com/docs/content-managers/author-content/edit-an-entry,https://www.contentstack.com/docs/content-managers/author-content/edit-an-entry,200,content-managers,4,text/html; charset=utf-8,0,Edit an Entry | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/edit-an-entry,True,True,1,False,False,False,False,False,7,3810
https://www.contentstack.com/docs/content-managers/author-content/edit-or-delete-a-comment,https://www.contentstack.com/docs/content-managers/author-content/edit-or-delete-a-comment,200,content-managers,4,text/html; charset=utf-8,0,Edit or Delete a Comment | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/edit-or-delete-a-comment,True,True,1,False,False,False,False,False,7,2523
https://www.contentstack.com/docs/content-managers/author-content/entries-limitations,https://www.contentstack.com/docs/content-managers/author-content/entries-limitations,200,content-managers,4,text/html; charset=utf-8,0,Entries Limitations,https://www.contentstack.com/docs/content-managers/author-content/entries-limitations,True,True,1,False,False,False,False,False,7,2383
https://www.contentstack.com/docs/content-managers/author-content/entries-list-overview,https://www.contentstack.com/docs/content-managers/author-content/entries-list-overview,200,content-managers,4,text/html; charset=utf-8,0,Entries List Overview | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/entries-list-overview,True,True,1,False,False,False,False,False,7,10017
https://www.contentstack.com/docs/content-managers/author-content/export-an-entry,https://www.contentstack.com/docs/content-managers/author-content/export-an-entry,200,content-managers,4,text/html; charset=utf-8,0,Export an Entry | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/export-an-entry,True,True,1,False,False,False,False,False,7,3114
https://www.contentstack.com/docs/content-managers/author-content/filter-assets,https://www.contentstack.com/docs/content-managers/author-content/filter-assets,200,content-managers,4,text/html; charset=utf-8,0,Filter Assets | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/filter-assets,True,True,1,False,False,False,False,False,7,3716
https://www.contentstack.com/docs/content-managers/author-content/generate-a-permanent-asset-url,https://www.contentstack.com/docs/content-managers/author-content/generate-a-permanent-asset-url,200,content-managers,4,text/html; charset=utf-8,0,Generate a Permanent Asset URL | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/generate-a-permanent-asset-url,True,True,1,False,False,False,False,False,7,2826
https://www.contentstack.com/docs/content-managers/author-content/import-an-entry,https://www.contentstack.com/docs/content-managers/author-content/import-an-entry,200,content-managers,4,text/html; charset=utf-8,0,Import an Entry | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/import-an-entry,True,True,1,False,False,False,False,False,7,3759
https://www.contentstack.com/docs/content-managers/author-content/json-rich-text-editor-for-content-managers,https://www.contentstack.com/docs/content-managers/author-content/json-rich-text-editor-for-content-managers,200,content-managers,4,text/html; charset=utf-8,0,JSON RTE for Content Managers,https://www.contentstack.com/docs/content-managers/author-content/json-rich-text-editor-for-content-managers,True,True,1,False,False,False,False,False,7,2896
https://www.contentstack.com/docs/content-managers/author-content/limitations-of-bulk-operations-on-entries,https://www.contentstack.com/docs/content-managers/author-content/limitations-of-bulk-operations-on-entries,200,content-managers,4,text/html; charset=utf-8,0,Limitations of Bulk Operations on Entries | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/limitations-of-bulk-operations-on-entries,True,True,1,False,False,False,False,False,7,2574
https://www.contentstack.com/docs/content-managers/author-content/limitations-of-live-preview,https://www.contentstack.com/docs/content-managers/author-content/limitations-of-live-preview,200,content-managers,4,text/html; charset=utf-8,0,Limitations of Live Preview | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/limitations-of-live-preview,True,True,1,False,False,False,False,False,7,2331
https://www.contentstack.com/docs/content-managers/author-content/limitations-on-asset-folders,https://www.contentstack.com/docs/content-managers/author-content/limitations-on-asset-folders,200,content-managers,4,text/html; charset=utf-8,0,Limitations on Asset Folders | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/limitations-on-asset-folders,True,True,1,False,False,False,False,False,7,1326
https://www.contentstack.com/docs/content-managers/author-content/live-preview-real-world-scenarios,https://www.contentstack.com/docs/content-managers/author-content/live-preview-real-world-scenarios,200,content-managers,4,text/html; charset=utf-8,0,Live Preview Real-world Scenarios | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/live-preview-real-world-scenarios,True,True,1,False,False,False,False,False,7,4486
https://www.contentstack.com/docs/content-managers/author-content/make-changes-to-existing-content-types,https://www.contentstack.com/docs/content-managers/author-content/make-changes-to-existing-content-types,200,content-managers,4,text/html; charset=utf-8,0,Make Changes to Existing Content Types | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/make-changes-to-existing-content-types,True,True,1,False,False,False,False,False,7,1740
https://www.contentstack.com/docs/content-managers/author-content/mention-users-or-roles-in-a-comment,https://www.contentstack.com/docs/content-managers/author-content/mention-users-or-roles-in-a-comment,200,content-managers,4,text/html; charset=utf-8,0,Mention Users or Roles in a Comment | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/mention-users-or-roles-in-a-comment,True,True,1,False,False,False,False,False,7,2871
https://www.contentstack.com/docs/content-managers/author-content/move-a-folder,https://www.contentstack.com/docs/content-managers/author-content/move-a-folder,200,content-managers,4,text/html; charset=utf-8,0,Move an Asset Folder | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/move-a-folder,True,True,1,False,False,False,False,False,7,2219
https://www.contentstack.com/docs/content-managers/author-content/move-assets-to-folder-in-bulk,https://www.contentstack.com/docs/content-managers/author-content/move-assets-to-folder-in-bulk,200,content-managers,4,text/html; charset=utf-8,0,Move Assets to Folder in Bulk | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/move-assets-to-folder-in-bulk,True,True,1,False,False,False,False,False,7,2089
https://www.contentstack.com/docs/content-managers/author-content/name-asset-versions,https://www.contentstack.com/docs/content-managers/author-content/name-asset-versions,200,content-managers,4,text/html; charset=utf-8,0,Name Asset Versions | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/name-asset-versions,True,True,1,False,False,False,False,False,7,2211
https://www.contentstack.com/docs/content-managers/author-content/name-entry-versions,https://www.contentstack.com/docs/content-managers/author-content/name-entry-versions,200,content-managers,4,text/html; charset=utf-8,0,Name Entry Versions | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/name-entry-versions,True,True,1,False,False,False,False,False,7,2384
https://www.contentstack.com/docs/content-managers/author-content/omnichannel-content-preview-experience,https://www.contentstack.com/docs/content-managers/author-content/omnichannel-content-preview-experience,200,content-managers,4,text/html; charset=utf-8,0,Omnichannel Content Preview Experience | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/omnichannel-content-preview-experience,True,True,1,False,False,False,False,False,7,3550
https://www.contentstack.com/docs/content-managers/author-content/permanent-asset-url-limitations,https://www.contentstack.com/docs/content-managers/author-content/permanent-asset-url-limitations,200,content-managers,4,text/html; charset=utf-8,0,Permanent Asset URL Limitations | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/permanent-asset-url-limitations,True,True,1,False,False,False,False,False,7,1814
https://www.contentstack.com/docs/content-managers/author-content/permanent-asset-urls,https://www.contentstack.com/docs/content-managers/author-content/permanent-asset-urls,200,content-managers,4,text/html; charset=utf-8,0,About Permanent Asset URLs | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/permanent-asset-urls,True,True,1,True,False,False,False,False,7,3174
https://www.contentstack.com/docs/content-managers/author-content/preview-content-across-multiple-channels,https://www.contentstack.com/docs/content-managers/author-content/preview-content-across-multiple-channels,200,content-managers,4,text/html; charset=utf-8,0,Preview Content Across Multiple Channels | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/preview-content-across-multiple-channels,True,True,1,False,False,False,False,False,7,2924
https://www.contentstack.com/docs/content-managers/author-content/preview-content-across-varied-window-sizes,https://www.contentstack.com/docs/content-managers/author-content/preview-content-across-varied-window-sizes,200,content-managers,4,text/html; charset=utf-8,0,Preview Content across Varied Window Sizes | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/preview-content-across-varied-window-sizes,True,True,1,False,False,False,False,False,7,2853
https://www.contentstack.com/docs/content-managers/author-content/preview-content-on-different-environments,https://www.contentstack.com/docs/content-managers/author-content/preview-content-on-different-environments,200,content-managers,4,text/html; charset=utf-8,0,Preview Content on Different Environments,https://www.contentstack.com/docs/content-managers/author-content/preview-content-on-different-environments,True,True,1,False,False,False,False,False,7,2695
https://www.contentstack.com/docs/content-managers/author-content/preview-entry,https://www.contentstack.com/docs/content-managers/author-content/preview-entry,200,content-managers,4,text/html; charset=utf-8,0,Preview Entry | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/preview-entry,True,True,1,False,False,False,False,False,7,4099
https://www.contentstack.com/docs/content-managers/author-content/publish-an-asset,https://www.contentstack.com/docs/content-managers/author-content/publish-an-asset,200,content-managers,4,text/html; charset=utf-8,0,Publish an Asset | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/publish-an-asset,True,True,1,False,False,False,False,False,7,3920
https://www.contentstack.com/docs/content-managers/author-content/publish-an-entry,https://www.contentstack.com/docs/content-managers/author-content/publish-an-entry,200,content-managers,4,text/html; charset=utf-8,0,Publish an Entry | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/publish-an-entry,True,True,1,False,False,False,False,False,7,7474
https://www.contentstack.com/docs/content-managers/author-content/relink-a-discussion,https://www.contentstack.com/docs/content-managers/author-content/relink-a-discussion,200,content-managers,4,text/html; charset=utf-8,0,Relink a Discussion | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/relink-a-discussion,True,True,1,False,False,False,False,False,7,3520
https://www.contentstack.com/docs/content-managers/author-content/remove-entry-version-names,https://www.contentstack.com/docs/content-managers/author-content/remove-entry-version-names,200,content-managers,4,text/html; charset=utf-8,0,Remove Entry Version Names | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/remove-entry-version-names,True,True,1,False,False,False,False,False,7,2101
https://www.contentstack.com/docs/content-managers/author-content/rename-a-folder,https://www.contentstack.com/docs/content-managers/author-content/rename-a-folder,200,content-managers,4,text/html; charset=utf-8,0,Rename an Asset Folder | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/rename-a-folder,True,True,1,False,False,False,False,False,7,1906
https://www.contentstack.com/docs/content-managers/author-content/rename-asset-versions,https://www.contentstack.com/docs/content-managers/author-content/rename-asset-versions,200,content-managers,4,text/html; charset=utf-8,0,Rename Asset Versions | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/rename-asset-versions,True,True,1,False,False,False,False,False,7,1977
https://www.contentstack.com/docs/content-managers/author-content/rename-entry-versions,https://www.contentstack.com/docs/content-managers/author-content/rename-entry-versions,200,content-managers,4,text/html; charset=utf-8,0,Rename Entry Versions | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/rename-entry-versions,True,True,1,False,False,False,False,False,7,2217
https://www.contentstack.com/docs/content-managers/author-content/reopen-a-discussion,https://www.contentstack.com/docs/content-managers/author-content/reopen-a-discussion,200,content-managers,4,text/html; charset=utf-8,0,Reopen a Discussion | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/reopen-a-discussion,True,True,1,False,False,False,False,False,7,2714
https://www.contentstack.com/docs/content-managers/author-content/reply-to-a-comment,https://www.contentstack.com/docs/content-managers/author-content/reply-to-a-comment,200,content-managers,4,text/html; charset=utf-8,0,Reply to a Comment | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/reply-to-a-comment,True,True,1,False,False,False,False,False,7,2375
https://www.contentstack.com/docs/content-managers/author-content/resolve-a-discussion,https://www.contentstack.com/docs/content-managers/author-content/resolve-a-discussion,200,content-managers,4,text/html; charset=utf-8,0,Resolve a Discussion | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/resolve-a-discussion,True,True,1,False,False,False,False,False,7,2770
https://www.contentstack.com/docs/content-managers/author-content/restore-deleted-content,https://www.contentstack.com/docs/content-managers/author-content/restore-deleted-content,200,content-managers,4,text/html; charset=utf-8,0,Restore Deleted Content | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/restore-deleted-content,True,True,1,False,False,False,False,False,7,3869
https://www.contentstack.com/docs/content-managers/author-content/restore-old-asset-version,https://www.contentstack.com/docs/content-managers/author-content/restore-old-asset-version,200,content-managers,4,text/html; charset=utf-8,0,Restore Old Asset Version | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/restore-old-asset-version,True,True,1,False,False,False,False,False,7,2074
https://www.contentstack.com/docs/content-managers/author-content/restore-old-entry-version,https://www.contentstack.com/docs/content-managers/author-content/restore-old-entry-version,200,content-managers,4,text/html; charset=utf-8,0,Restore Old Entry Version | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/restore-old-entry-version,True,True,1,False,False,False,False,False,7,2085
https://www.contentstack.com/docs/content-managers/author-content/restore-updated-content,https://www.contentstack.com/docs/content-managers/author-content/restore-updated-content,200,content-managers,4,text/html; charset=utf-8,0,Restore Updated Content | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/restore-updated-content,True,True,1,False,False,False,False,False,7,2565
https://www.contentstack.com/docs/content-managers/author-content/save-in-progress-entry,https://www.contentstack.com/docs/content-managers/author-content/save-in-progress-entry,200,content-managers,4,text/html; charset=utf-8,0,Save In-Progress Entry | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/save-in-progress-entry,True,True,1,False,False,False,False,False,7,3201
https://www.contentstack.com/docs/content-managers/author-content/stack-bulk-task-queue,https://www.contentstack.com/docs/content-managers/author-content/stack-bulk-task-queue,200,content-managers,4,text/html; charset=utf-8,0,Stack Bulk Task Queue | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/stack-bulk-task-queue,True,True,1,False,False,False,False,False,7,3348
https://www.contentstack.com/docs/content-managers/author-content/track-and-edit-content-in-real-time,https://www.contentstack.com/docs/content-managers/author-content/track-and-edit-content-in-real-time,200,content-managers,4,text/html; charset=utf-8,0,Track and Edit Content in Real-time,https://www.contentstack.com/docs/content-managers/author-content/track-and-edit-content-in-real-time,True,True,1,False,False,False,False,False,7,2819
https://www.contentstack.com/docs/content-managers/author-content/understanding-asset-url,https://www.contentstack.com/docs/content-managers/author-content/understanding-asset-url,200,content-managers,4,text/html; charset=utf-8,0,Understanding Asset URL | Contentstack,https://www.contentstack.com/docs/content-managers/author-content/understanding-asset-url,True,True,1,True,False,False,False,False,7,2700
